Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Distance,2.75,-5,0.1227,-1.0543,-1.1474,3.6101,1.111,FailureType.no_failure,FailureType.no_failure,0.1155,FailureType.no_failure,0.5644,0.0000,FailureType.no_failure,0.0032,FailureType.no_failure,0.5335,0.0000,0.1155,0.0000,0.5644,0.0000,NO
Distance,2.75,-5,0.1199,-1.0535,-1.1534,3.6318,1.1048,FailureType.no_failure,FailureType.no_failure,0.1308,FailureType.no_failure,0.5643,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5335,0.0000,0.1308,-0.0017,0.5643,0.0000,NO
Distance,2.75,-5,0.1226,-1.0524,-1.1594,3.6534,1.0986,FailureType.no_failure,FailureType.no_failure,0.1432,FailureType.no_failure,0.5643,0.0000,FailureType.no_failure,0.0035,FailureType.no_failure,0.5335,0.0000,0.1432,0.0000,0.5643,0.0000,NO
Distance,2.75,-5,0.1199,-1.0509,-1.1654,3.6749,1.0924,FailureType.no_failure,FailureType.no_failure,0.1434,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5336,0.0000,0.1434,-0.0018,0.5642,0.0000,NO
Distance,2.75,-5,0.1201,-1.0493,-1.1713,3.6962,1.0863,FailureType.no_failure,FailureType.no_failure,0.1537,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,0.0008,FailureType.no_failure,0.5336,0.0000,0.1537,0.0000,0.5642,0.0000,NO
Distance,2.75,-5,0.1211,-1.0475,-1.1773,3.7175,1.0801,FailureType.no_failure,FailureType.no_failure,0.1509,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5337,0.0000,0.1509,0.0000,0.5641,0.0000,NO
Distance,2.75,-5,0.1176,-1.0457,-1.1831,3.7386,1.074,FailureType.no_failure,FailureType.no_failure,0.1563,FailureType.no_failure,0.5641,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5337,0.0000,0.1563,-0.0017,0.5641,0.0000,NO
Distance,2.75,-5,0.1186,-1.0438,-1.189,3.7596,1.0679,FailureType.no_failure,FailureType.no_failure,0.1560,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,0.0035,FailureType.no_failure,0.5337,0.0000,0.1560,0.0000,0.5640,0.0000,NO
Distance,2.75,-5,0.1176,-1.0419,-1.1948,3.7805,1.0618,FailureType.no_failure,FailureType.no_failure,0.1537,FailureType.no_failure,0.5640,0.0000,FailureType.no_failure,-0.0018,FailureType.no_failure,0.5337,0.0000,0.1537,-0.0018,0.5640,0.0000,NO
Distance,2.75,-5,0.1173,-1.0399,-1.2005,3.8013,1.0558,FailureType.no_failure,FailureType.no_failure,0.1587,FailureType.no_failure,0.5639,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5336,0.0000,0.1587,0.0000,0.5639,0.0000,NO
Distance,2.75,-5,0.1139,-1.038,-1.2063,3.822,1.0497,FailureType.no_failure,FailureType.no_failure,0.1539,FailureType.no_failure,0.5638,0.0000,FailureType.no_failure,-0.0015,FailureType.no_failure,0.5336,0.0000,0.1539,-0.0015,0.5638,0.0000,NO
Distance,2.75,-5,0.1198,-1.0361,-1.212,3.8425,1.0437,FailureType.no_failure,FailureType.no_failure,0.1511,FailureType.no_failure,0.5638,0.0000,FailureType.no_failure,0.0007,FailureType.no_failure,0.5336,0.0000,0.1511,0.0000,0.5638,0.0000,NO
Distance,2.75,-5,0.1139,-1.0342,-1.2177,3.863,1.0377,FailureType.no_failure,FailureType.no_failure,0.1538,FailureType.no_failure,0.2128,0.0000,FailureType.no_failure,0.0059,FailureType.no_failure,0.5336,0.0000,0.1538,0.0000,0.5336,0.0000,NO
Distance,2.75,-5,0.1123,-1.0382,-1.2233,3.8834,1.0316,FailureType.no_failure,FailureType.no_failure,0.1137,FailureType.no_failure,0.2119,0.0000,FailureType.no_failure,-0.0014,FailureType.no_failure,0.5336,0.0000,0.1137,-0.0014,0.5336,0.0000,NO
Distance,2.75,-5,0.1139,-1.0672,-1.229,3.9036,1.0255,FailureType.no_failure,FailureType.no_failure,-0.2640,FailureType.no_failure,0.2111,0.0000,FailureType.no_failure,-0.0017,FailureType.no_failure,0.5336,0.0000,0.0000,-0.2640,0.5336,0.0000,NO
Distance,2.75,-5,0.1161,-1.1165,-1.2346,3.9237,1.0192,FailureType.no_failure,FailureType.no_failure,-0.7244,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,0.0033,FailureType.no_failure,0.5337,0.0000,0.0033,-0.7244,0.5612,0.0000,NO
Distance,2.75,-5,0.1114,-1.1761,-1.2401,3.9438,1.0126,FailureType.no_failure,FailureType.no_failure,-1.0276,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,-0.0054,FailureType.no_failure,0.5338,0.0000,0.0000,-1.0276,0.5613,0.0000,NO
Distance,2.75,-5,0.1111,-1.2245,-1.2457,3.9637,1.0057,FailureType.no_failure,FailureType.no_failure,-0.9732,FailureType.no_failure,0.5615,0.0000,FailureType.no_failure,0.0005,FailureType.no_failure,0.5339,0.0000,0.0005,-0.9732,0.5615,0.0000,NO
Distance,2.75,-5,0.1142,-1.2572,-1.2513,3.9835,0.9987,FailureType.no_failure,FailureType.no_failure,-0.6583,FailureType.no_failure,0.5615,0.0000,FailureType.no_failure,-0.0035,FailureType.no_failure,0.5343,0.0000,0.0000,-0.6583,0.5615,0.0000,NO
Distance,2.75,-5,0.1089,-1.2788,-1.257,4.0033,0.9915,FailureType.no_failure,FailureType.no_failure,-0.4055,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,-0.0023,FailureType.no_failure,0.5350,0.0000,0.0000,-0.4055,0.5616,0.0000,NO
Distance,2.75,-5,0.1114,-1.2928,-1.2627,4.0229,0.9842,FailureType.no_failure,FailureType.no_failure,-0.2232,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,0.0093,FailureType.no_failure,0.5359,0.0000,0.0093,-0.2232,0.5616,0.0000,NO
Distance,2.75,-5,0.1111,-1.3016,-1.2685,4.0424,0.9769,FailureType.no_failure,FailureType.no_failure,-0.1028,FailureType.no_failure,0.5616,0.0000,FailureType.no_failure,-0.0072,FailureType.no_failure,0.5371,0.0000,0.0000,-0.1028,0.5616,0.0000,NO
Distance,2.75,-5,0.1064,-1.3068,-1.2742,4.0618,0.9695,FailureType.no_failure,FailureType.no_failure,-0.0199,FailureType.no_failure,0.5625,0.0000,FailureType.no_failure,-0.0066,FailureType.no_failure,0.5385,0.0000,0.0000,-0.0199,0.5625,0.0000,NO
Distance,2.75,-5,0.1111,-1.3095,-1.28,4.0811,0.9621,FailureType.no_failure,FailureType.no_failure,0.0350,FailureType.no_failure,0.5634,0.0000,FailureType.no_failure,-0.0057,FailureType.no_failure,0.5399,0.0000,0.0350,-0.0057,0.5634,0.0000,NO
Distance,2.75,-5,0.1087,-1.3104,-1.2857,4.1003,0.9548,FailureType.no_failure,FailureType.no_failure,0.0629,FailureType.no_failure,0.5643,0.0000,FailureType.no_failure,0.0039,FailureType.no_failure,0.5413,0.0000,0.0629,0.0000,0.5643,0.0000,NO
Distance,2.75,-5,0.1064,-1.31,-1.2913,4.1194,0.9474,FailureType.no_failure,FailureType.no_failure,0.1157,FailureType.no_failure,0.5643,0.0000,FailureType.no_failure,0.0096,FailureType.no_failure,0.5425,0.0000,0.1157,0.0000,0.5643,0.0000,NO
Distance,2.75,-5,0.1061,-1.3087,-1.2969,4.1384,0.94,FailureType.no_failure,FailureType.no_failure,0.1256,FailureType.no_failure,0.5643,0.0000,FailureType.no_failure,0.0119,FailureType.no_failure,0.5435,0.0000,0.1256,0.0000,0.5643,0.0000,NO
Distance,2.75,-5,0.1064,-1.3067,-1.3025,4.1573,0.9327,FailureType.no_failure,FailureType.no_failure,0.1384,FailureType.no_failure,0.5642,0.0000,FailureType.no_failure,0.0094,FailureType.no_failure,0.5450,0.0000,0.1384,0.0000,0.5642,0.0000,NO
Distance,2,-3.5,-0.0116,100.0,-2.1375,7.3739,-0.0462,FailureType.no_failure,FailureType.omission,-0.6450,FailureType.no_failure,0.2092,0.0000,FailureType.no_failure,-1.2345,FailureType.no_failure,0.3290,0.0000,0.0000,-1.2345,0.3290,0.0000,NO
Distance,2,-3.5,-0.332,100.0,-2.1823,7.5352,-0.0518,FailureType.no_failure,FailureType.omission,-1.0219,FailureType.no_failure,0.2091,0.0000,FailureType.no_failure,-1.2376,FailureType.no_failure,0.3292,0.0000,0.0000,-1.2376,0.3292,0.0000,NO
Distance,2,-3.5,-0.4285,100.0,-2.2023,7.6072,-0.0563,FailureType.no_failure,FailureType.omission,-1.2902,FailureType.no_failure,0.2092,0.0000,FailureType.no_failure,-1.2339,FailureType.no_failure,0.3292,0.0000,0.0000,-1.2902,0.3292,0.0000,NO
Distance,2,-3.5,-1.0524,100.0,-2.2021,7.6065,-0.0598,FailureType.no_failure,FailureType.omission,-1.4656,FailureType.no_failure,0.2083,0.0000,FailureType.no_failure,-1.2345,FailureType.no_failure,0.3290,0.0000,0.0000,-1.4656,0.3290,0.0000,NO
Distance,2,-3.5,-1.1839,100.0,-2.187,7.5523,-0.0627,FailureType.no_failure,FailureType.omission,-1.5879,FailureType.no_failure,0.2075,0.0000,FailureType.no_failure,-1.2301,FailureType.no_failure,0.3288,0.0000,0.0000,-1.5879,0.3288,0.0000,NO
Distance,2,-3.5,-1.5261,100.0,-2.1621,7.4631,-0.0652,FailureType.no_failure,FailureType.omission,-1.6700,FailureType.no_failure,0.2067,0.0000,FailureType.no_failure,-1.2320,FailureType.no_failure,0.3285,0.0000,0.0000,-1.6700,0.3285,0.0000,NO
Distance,2,-3.5,-1.6764,100.0,-2.1318,7.3491,-0.0673,FailureType.no_failure,FailureType.omission,-1.7282,FailureType.no_failure,0.5569,0.0000,FailureType.no_failure,-1.1743,FailureType.no_failure,0.3335,0.0000,0.0000,-1.7282,0.5569,0.0000,NO
Distance,2,-3.5,-1.8987,100.0,-2.0973,7.2189,-0.0693,FailureType.no_failure,FailureType.omission,-1.7411,FailureType.no_failure,0.5571,0.0000,FailureType.no_failure,-1.1010,FailureType.no_failure,0.3395,0.0000,0.0000,-1.7411,0.5571,0.0000,NO
Distance,2,-3.5,-2.0095,100.0,-2.06,7.0781,-0.071,FailureType.no_failure,FailureType.omission,-1.5114,FailureType.no_failure,0.5579,0.0000,FailureType.no_failure,-1.1632,FailureType.no_failure,0.3462,0.0000,0.0000,-1.5114,0.5579,0.0000,NO
Distance,2,-3.5,-2.0612,100.0,-2.0235,6.9304,-0.0726,FailureType.no_failure,FailureType.omission,-1.0776,FailureType.no_failure,0.5591,0.0000,FailureType.no_failure,-0.9991,FailureType.no_failure,0.3624,0.0000,0.0000,-1.0776,0.5591,0.0000,NO
Distance,2,-3.5,-2.0889,100.0,-1.9837,6.7784,-0.0741,FailureType.no_failure,FailureType.omission,-0.7372,FailureType.no_failure,0.5595,0.0000,FailureType.no_failure,-1.1709,FailureType.no_failure,0.3713,0.0000,0.0000,-1.1709,0.5595,0.0000,NO
Distance,2,-3.5,-2.1008,100.0,-1.9447,6.6237,-0.0753,FailureType.no_failure,FailureType.omission,-0.5026,FailureType.no_failure,0.5606,0.0000,FailureType.no_failure,-1.0157,FailureType.no_failure,0.3857,0.0000,0.0000,-1.0157,0.5606,0.0000,NO
Distance,2,-3.5,-2.1157,100.0,-1.9032,6.4672,-0.0764,FailureType.no_failure,FailureType.omission,-0.3397,FailureType.no_failure,0.2102,0.0000,FailureType.no_failure,-1.1537,FailureType.no_failure,0.3931,0.0000,0.0000,-1.1537,0.3931,0.0000,NO
Distance,2,-3.5,-2.1169,100.0,-1.86,6.3098,-0.0774,FailureType.no_failure,FailureType.omission,-0.2688,FailureType.no_failure,0.2101,0.0000,FailureType.no_failure,-1.0757,FailureType.no_failure,0.3951,0.0000,0.0000,-1.0757,0.3951,0.0000,NO
Distance,2,-3.5,-2.1138,100.0,-1.8175,6.1517,-0.0782,FailureType.no_failure,FailureType.omission,-0.5614,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,-0.8838,FailureType.no_failure,0.4001,0.0000,0.0000,-0.8838,0.5613,0.0000,NO
Distance,2,-3.5,-2.1215,100.0,-1.7724,5.9936,-0.0789,FailureType.no_failure,FailureType.omission,-0.9502,FailureType.no_failure,0.2109,0.0000,FailureType.no_failure,-1.0598,FailureType.no_failure,0.3963,0.0000,0.0000,-1.0598,0.3963,0.0000,NO
Distance,2,-3.5,-2.1198,100.0,-1.7297,5.8354,-0.0795,FailureType.no_failure,FailureType.omission,-1.0129,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,-0.7891,FailureType.no_failure,0.4006,0.0000,0.0000,-1.0129,0.5613,0.0000,NO
Distance,2,-3.5,-2.1137,100.0,-1.6865,5.6776,-0.0801,FailureType.no_failure,FailureType.omission,-1.1133,FailureType.no_failure,0.2101,0.0000,FailureType.no_failure,-0.9454,FailureType.no_failure,0.4034,0.0000,0.0000,-1.1133,0.4034,0.0000,NO
Distance,2,-3.5,-2.1128,100.0,-1.644,5.5201,-0.0806,FailureType.no_failure,FailureType.omission,-1.1246,FailureType.no_failure,0.2093,0.0000,FailureType.no_failure,-0.8567,FailureType.no_failure,0.4078,0.0000,0.0000,-1.1246,0.4078,0.0000,NO
Distance,2,-3.5,-2.1122,100.0,-1.6038,5.3632,-0.081,FailureType.no_failure,FailureType.omission,-1.2124,FailureType.no_failure,0.5595,0.0000,FailureType.no_failure,-0.7474,FailureType.no_failure,0.4203,0.0000,0.0000,-1.2124,0.5595,0.0000,NO
Distance,2,-3.5,-2.1055,100.0,-1.5619,5.2068,-0.0813,FailureType.no_failure,FailureType.omission,-1.3917,FailureType.no_failure,0.2083,0.0000,FailureType.no_failure,-0.9114,FailureType.no_failure,0.4258,0.0000,0.0000,-1.3917,0.4258,0.0000,NO
Distance,2,-3.5,-2.105,100.0,-1.5227,5.0511,-0.0816,FailureType.no_failure,FailureType.omission,-1.2777,FailureType.no_failure,0.5588,0.0000,FailureType.no_failure,-0.6436,FailureType.no_failure,0.4408,0.0000,0.0000,-1.2777,0.5588,0.0000,NO
Distance,2,-3.5,-2.0962,100.0,-1.4817,4.8961,-0.0819,FailureType.no_failure,FailureType.omission,-1.1876,FailureType.no_failure,0.2085,0.0000,FailureType.no_failure,-0.8113,FailureType.no_failure,0.4483,0.0000,0.0000,-1.1876,0.4483,0.0000,NO
Distance,2,-3.5,-2.0972,100.0,-1.4401,4.7417,-0.082,FailureType.no_failure,FailureType.omission,-1.2182,FailureType.no_failure,0.5596,0.0000,FailureType.no_failure,-0.6556,FailureType.no_failure,0.4528,0.0000,0.0000,-1.2182,0.5596,0.0000,NO
Distance,2,-3.5,-2.0945,100.0,-1.3995,4.5882,-0.0821,FailureType.no_failure,FailureType.omission,-1.0844,FailureType.no_failure,0.5598,0.0000,FailureType.no_failure,-0.5696,FailureType.no_failure,0.4605,0.0000,0.0000,-1.0844,0.5598,0.0000,NO
Distance,2,-3.5,-2.0819,100.0,-1.3566,4.4354,-0.0822,FailureType.no_failure,FailureType.omission,-1.1720,FailureType.no_failure,0.5604,0.0000,FailureType.no_failure,-0.6824,FailureType.no_failure,0.4590,0.0000,0.0000,-1.1720,0.5604,0.0000,NO
Distance,2,-3.5,-2.0868,100.0,-1.3171,4.2834,-0.0821,FailureType.no_failure,FailureType.omission,-0.7385,FailureType.no_failure,0.5608,0.0000,FailureType.no_failure,-0.4055,FailureType.no_failure,0.4688,0.0000,0.0000,-0.7385,0.5608,0.0000,NO
Distance,2,-3.5,-2.073,100.0,-1.2769,4.1323,-0.082,FailureType.no_failure,FailureType.omission,-0.6074,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,-0.5347,FailureType.no_failure,0.4754,0.0000,0.0000,-0.6074,0.5613,0.0000,NO
Distance,2,-3.5,-2.0741,100.0,-1.235,3.982,-0.0817,FailureType.no_failure,FailureType.omission,-0.4434,FailureType.no_failure,0.5622,0.0000,FailureType.no_failure,-0.4500,FailureType.no_failure,0.4752,0.0000,0.0000,-0.4500,0.5622,0.0000,NO
Distance,2,-3.5,-2.0715,100.0,-1.196,3.8325,-0.0813,FailureType.no_failure,FailureType.omission,-0.1391,FailureType.no_failure,0.2110,0.0000,FailureType.no_failure,-0.5136,FailureType.no_failure,0.4842,0.0000,0.0000,-0.5136,0.4842,0.0000,NO
Distance,2,-3.5,-2.0616,100.0,-1.1562,3.6839,-0.0808,FailureType.no_failure,FailureType.omission,-0.3275,FailureType.no_failure,0.2109,0.0000,FailureType.no_failure,-0.4465,FailureType.no_failure,0.4897,0.0000,0.0000,-0.4465,0.4897,0.0000,NO
Distance,2,-3.5,-2.0614,100.0,-1.1157,3.536,-0.0802,FailureType.no_failure,FailureType.omission,-0.4044,FailureType.no_failure,0.2101,0.0000,FailureType.no_failure,-0.3727,FailureType.no_failure,0.4920,0.0000,0.0000,-0.4044,0.4920,0.0000,NO
Distance,2,-3.5,-2.054,100.0,-1.0785,3.389,-0.0795,FailureType.no_failure,FailureType.omission,-0.9911,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,-0.2454,FailureType.no_failure,0.5052,0.0000,0.0000,-0.9911,0.5612,0.0000,NO
Distance,2,-3.5,-2.0514,100.0,-1.0392,3.2428,-0.0788,FailureType.no_failure,FailureType.omission,-1.1969,FailureType.no_failure,0.2101,0.0000,FailureType.no_failure,-0.3670,FailureType.no_failure,0.5101,0.0000,0.0000,-1.1969,0.5101,0.0000,NO
Distance,2,-3.5,-2.0463,100.0,-1.001,3.0973,-0.0781,FailureType.no_failure,FailureType.omission,-1.0933,FailureType.no_failure,0.5603,0.0000,FailureType.no_failure,-0.2057,FailureType.no_failure,0.5180,0.0000,0.0000,-1.0933,0.5603,0.0000,NO
Distance,2,-3.5,-2.04,100.0,-0.9631,2.9527,-0.0774,FailureType.no_failure,FailureType.omission,-1.3124,FailureType.no_failure,0.5603,0.0000,FailureType.no_failure,-0.2350,FailureType.no_failure,0.5266,0.0000,0.0000,-1.3124,0.5603,0.0000,NO
Distance,2,-3.5,-2.0375,100.0,-0.9232,2.8089,-0.0766,FailureType.no_failure,FailureType.omission,-0.9918,FailureType.no_failure,0.5603,0.0000,FailureType.no_failure,-0.2286,FailureType.no_failure,0.5267,0.0000,0.0000,-0.9918,0.5603,0.0000,NO
Distance,2,-3.5,-2.0299,100.0,-0.8876,2.6661,-0.0758,FailureType.no_failure,FailureType.omission,-0.8867,FailureType.no_failure,0.5607,0.0000,FailureType.no_failure,0.0203,FailureType.no_failure,0.5418,0.0000,0.0203,-0.8867,0.5607,0.0000,NO
Distance,2,-3.5,-2.0286,100.0,-0.8509,2.5241,-0.0749,FailureType.no_failure,FailureType.omission,-0.4760,FailureType.no_failure,0.5605,0.0000,FailureType.no_failure,-0.0625,FailureType.no_failure,0.5517,0.0000,0.0000,-0.4760,0.5605,0.0000,NO
Distance,2,-3.5,-2.021,100.0,-0.8118,2.3832,-0.074,FailureType.no_failure,FailureType.omission,-0.3093,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,-0.0327,FailureType.no_failure,0.5521,0.0000,0.0000,-0.3093,0.5613,0.0000,NO
Distance,2,-3.5,-2.0173,100.0,-0.7723,2.2432,-0.0729,FailureType.no_failure,FailureType.omission,-0.2877,FailureType.no_failure,0.2107,0.0000,FailureType.no_failure,-0.2932,FailureType.no_failure,0.5500,0.0000,0.0000,-0.2932,0.5500,0.0000,NO
Distance,2,-3.5,-2.0097,100.0,-0.731,2.1041,-0.0718,FailureType.no_failure,FailureType.omission,-0.0106,FailureType.no_failure,0.2105,0.0000,FailureType.no_failure,-0.3501,FailureType.no_failure,0.5403,0.0000,0.0000,-0.3501,0.5403,0.0000,NO
Distance,2,-3.5,-2.0059,100.0,-0.6894,1.966,-0.0706,FailureType.no_failure,FailureType.omission,-0.4928,FailureType.no_failure,0.2101,0.0000,FailureType.no_failure,-0.0359,FailureType.no_failure,0.5289,0.0000,0.0000,-0.4928,0.5289,0.0000,NO
Distance,2,-3.5,-1.9983,100.0,-0.6487,1.8287,-0.0694,FailureType.no_failure,FailureType.omission,-0.8705,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,0.0487,FailureType.no_failure,0.5198,0.0000,0.0487,-0.8705,0.5612,0.0000,NO
Distance,2,-3.5,-1.9971,100.0,-0.6097,1.6924,-0.0681,FailureType.no_failure,FailureType.omission,-1.2183,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,0.0504,FailureType.no_failure,0.5155,0.0000,0.0504,-1.2183,0.5613,0.0000,NO
Distance,2,-3.5,-1.9908,100.0,-0.5723,1.5569,-0.0669,FailureType.no_failure,FailureType.omission,-1.1163,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,0.0159,FailureType.no_failure,0.5166,0.0000,0.0159,-1.1163,0.5612,0.0000,NO
Distance,2,-3.5,-1.9857,100.0,-0.5361,1.4223,-0.0657,FailureType.no_failure,FailureType.omission,-0.7004,FailureType.no_failure,0.2102,0.0000,FailureType.no_failure,-0.0783,FailureType.no_failure,0.5206,0.0000,0.0000,-0.7004,0.5206,0.0000,NO
Distance,2,-3.5,-1.9806,100.0,-0.5011,1.2887,-0.0644,FailureType.no_failure,FailureType.omission,-0.4687,FailureType.no_failure,0.5603,0.0000,FailureType.no_failure,-0.0215,FailureType.no_failure,0.5284,0.0000,0.0000,-0.4687,0.5603,0.0000,NO
Distance,2,-3.5,-1.9756,100.0,-0.4669,1.156,-0.0631,FailureType.no_failure,FailureType.omission,-0.7087,FailureType.no_failure,0.5603,0.0000,FailureType.no_failure,-0.0268,FailureType.no_failure,0.5377,0.0000,0.0000,-0.7087,0.5603,0.0000,NO
Distance,2,-3.5,-1.9681,100.0,-0.4324,1.0244,-0.0618,FailureType.no_failure,FailureType.omission,-0.6458,FailureType.no_failure,0.5605,0.0000,FailureType.no_failure,0.0881,FailureType.no_failure,0.5452,0.0000,0.0881,-0.6458,0.5605,0.0000,NO
Distance,2,-3.5,-1.9654,100.0,-0.3969,0.8937,-0.0605,FailureType.no_failure,FailureType.omission,-0.5429,FailureType.no_failure,0.5613,0.0000,FailureType.no_failure,-0.0116,FailureType.no_failure,0.5481,0.0000,0.0000,-0.5429,0.5613,0.0000,NO
Distance,2,-3.5,-1.9586,100.0,-0.3605,0.764,-0.0591,FailureType.no_failure,FailureType.omission,-0.3222,FailureType.no_failure,0.5621,0.0000,FailureType.no_failure,-0.0294,FailureType.no_failure,0.5468,0.0000,0.0000,-0.3222,0.5621,0.0000,NO
Distance,2,-3.5,-1.9522,100.0,-0.3232,0.6352,-0.0576,FailureType.no_failure,FailureType.omission,0.0460,FailureType.no_failure,0.5629,0.0000,FailureType.no_failure,-0.0343,FailureType.no_failure,0.5411,0.0000,0.0460,-0.0343,0.5629,0.0000,NO
Distance,2,-3.5,-1.949,100.0,-0.2856,0.5075,-0.0561,FailureType.no_failure,FailureType.omission,-0.0593,FailureType.no_failure,0.5630,0.0000,FailureType.no_failure,0.0227,FailureType.no_failure,0.5337,0.0000,0.0227,-0.0593,0.5630,0.0000,NO
Distance,2,-3.5,-1.8972,100.0,-0.2474,0.3767,-0.0544,FailureType.no_failure,FailureType.omission,0.0306,FailureType.no_failure,0.5630,0.0000,FailureType.no_failure,0.0385,FailureType.no_failure,0.5270,0.0000,0.0385,0.0000,0.5630,0.0000,NO
Distance,2,-3.5,-1.7984,100.0,-0.2095,0.2442,-0.0528,FailureType.no_failure,FailureType.omission,-0.3678,FailureType.no_failure,0.5629,0.0000,FailureType.no_failure,0.0317,FailureType.no_failure,0.5231,0.0000,0.0317,-0.3678,0.5629,0.0000,NO
Distance,2,-3.5,-1.8756,100.0,-0.1723,0.1105,-0.051,FailureType.no_failure,FailureType.omission,-0.1903,FailureType.no_failure,0.2129,0.0000,FailureType.no_failure,0.0120,FailureType.no_failure,0.5229,0.0000,0.0120,-0.1903,0.5229,0.0000,NO
Distance,2,-3.5,-1.7179,100.0,-0.1327,-0.0353,-0.049,FailureType.no_failure,FailureType.omission,0.0147,FailureType.no_failure,0.2119,0.0000,FailureType.no_failure,-0.0070,FailureType.no_failure,0.5261,0.0000,0.0147,-0.0070,0.5261,0.0000,NO
Distance,2,-3.5,-1.8958,100.0,-0.0945,-0.178,-0.0469,FailureType.no_failure,FailureType.omission,-0.2771,FailureType.no_failure,0.2111,0.0000,FailureType.no_failure,-0.0223,FailureType.no_failure,0.5312,0.0000,0.0000,-0.2771,0.5312,0.0000,NO
Distance,2,-3.5,-1.8029,100.0,-0.0534,-0.3315,-0.0447,FailureType.no_failure,FailureType.omission,-0.7182,FailureType.no_failure,0.5612,0.0000,FailureType.no_failure,-0.0300,FailureType.no_failure,0.5366,0.0000,0.0000,-0.7182,0.5612,0.0000,NO
Distance,2,-3.5,-1.9342,100.0,-0.0112,-0.4873,-0.0425,FailureType.no_failure,FailureType.omission,-1.0279,FailureType.no_failure,0.5614,0.0000,FailureType.no_failure,-0.0226,FailureType.no_failure,0.5405,0.0000,0.0000,-1.0279,0.5614,0.0000,NO
